decimalLongitude,decimalLatitude,institutionCode,catalogNumber,geodeticDatum,coordinateUncertaintyInMeters,minimumElevationInMeters,occid,recordID
140.11324,37.54788,INM,151686,unknown,,,4392900,urn:uuid:f8f50fd6-c354-49b2-ba0a-d289ba8941c5
140.11324,37.54788,INM,151688,unknown,,,4392902,urn:uuid:3e0c1a36-8f01-4d65-bf55-24c857ee8532
-106.639764,37.670004,YPM,YU.239526,WGS84,3843,,1656570,urn:uuid:8a9b5faf-29a5-4bd3-b777-ad6003bca985
140.140858,37.738204,MSC,MSC0120909,WGS84,4259,2000,189371,urn:uuid:82066716-34c4-4693-9500-0d85f755b550
140.46512,37.76678,INM,151687,unknown,,,4392901,urn:uuid:90fbba11-3e3f-45c8-8c50-65f2661e73e4
-107.549083,37.796,BRY,BRY-L-0027002,unknown,,3840,1788975,urn:uuid:5b4df7e6-84b2-49da-bb2b-95ba38ff2484
-107.421703,37.850956,NY,04687509,unknown,,3962,4947031,urn:uuid:2fc09c03-9104-4eb7-a4c7-a84b8b676051
-107.364167,37.8775,COLO,COLO-L-0008126,unknown,,3444,1617510,urn:uuid:83255c71-73e1-460a-b0d2-367f38a9f1e2
140.04033,37.88423,SMNH,1877,unknown,,1900,4410979,urn:uuid:f5101e4d-33e8-4fd3-8030-7faa7230f3dd
140.10168,37.91793,INM,161389,unknown,,,4402810,urn:uuid:224f7ce0-9f98-4de2-9b99-9e5c01e8209b
140.10168,37.91793,INM,151677,unknown,,,4392891,urn:uuid:7668c34b-3864-4091-9acf-d7b02cdb8a18
140.10168,37.91793,INM,151683,unknown,,,4392897,urn:uuid:1afd3c30-8d89-4d6b-b897-f3f3236c9043
140.10168,37.91793,INM,157444,unknown,,,4398773,urn:uuid:61fa74e8-3868-43c4-9613-4d191a83ad11
140.10168,37.91793,INM,157445,unknown,,,4398774,urn:uuid:b40caac9-b4c2-4780-a152-24ec98286df8
140.10168,37.91793,INM,157446,unknown,,,4398775,urn:uuid:06763822-5baa-45e1-8995-b0b9666e7496
140.10168,37.91793,INM,157447,unknown,,,4398776,urn:uuid:9b8d1a43-282f-41ea-9fb7-7898c2b7c897
-107.54117,37.959718,MSC,MSC0049595,WGS84,1807,3962,244179,urn:uuid:e94bd14e-bbc1-49a7-97cd-3f4abef3bc9e
-107.54117,37.959718,MSC,MSC0049596,WGS84,1807,3962,244180,urn:uuid:6bf648fb-253e-4f1d-9cd2-cb04d6e1c45a
-105.577,37.966,COLO,COLO-L-0008084,unknown,,4115,1617474,urn:uuid:a6560c52-95e0-42fb-890c-378f4e75b3f5
-105.508,37.978,WIS,WIS-L-0113443,unknown,,3566,1468345,urn:uuid:dc8186e0-3a94-45ba-8d41-42b17bab25ba
-107.788889,37.995833,BRY,BRY-L-0002699,unknown,,3965,1078206,urn:uuid:013aa699-7904-4e4b-a46a-c43bad84bf29
139.74823,38.06171,INM,162815,unknown,,,4404282,urn:uuid:0bc19988-b213-4385-b816-69e1653a3161
139.74823,38.06171,INM,162828,unknown,,,4404295,urn:uuid:484718bd-12b8-4126-88b0-e56f99f3b355
139.74823,38.06171,INM,151678,unknown,,,4392892,urn:uuid:c9c7f5b4-820b-4fdb-befc-b83c16413ea0
140.2765,38.37114,INM,161711,unknown,,,4403155,urn:uuid:e6ffc453-abdf-48d9-929e-d70438692c19
140.2765,38.37114,INM,161712,unknown,,,4403156,urn:uuid:fce0b259-2292-4590-b3ee-66b6a2f67bd1
140.2765,38.37114,INM,161713,unknown,,,4403157,urn:uuid:7e0a418f-33d3-4645-b360-45f56b886ed6
140.2765,38.37114,INM,161714,unknown,,,4403158,urn:uuid:b85f26e7-c1f5-43f9-9098-433db04067dc
140.2765,38.37114,INM,161721,unknown,,,4403165,urn:uuid:3d45e104-0ef0-4254-b733-7a0268d30c95
140.2765,38.37114,INM,161729,unknown,,,4403173,urn:uuid:77145dcd-1a46-4841-a869-fd791b9edd1b
140.2765,38.37114,INM,161730,unknown,,,4403174,urn:uuid:28ebec49-80cf-41a8-b748-eba59cf56224
140.2765,38.37114,INM,161739,unknown,,,4403183,urn:uuid:60be0515-340e-455d-a3ad-c4ef6b73cc05
140.2765,38.37114,INM,161740,unknown,,,4403184,urn:uuid:e3940df4-6533-4c03-b0ac-8fb269eeb59c
140.19655,38.37773,INM,164917,unknown,,,4406430,urn:uuid:07da53c1-f8cd-41b6-9170-436f0a05eb91
140.19655,38.37773,INM,151679,unknown,,,4392893,urn:uuid:8f8d5e13-3f10-401b-811c-a4d63c0371e6
140.19655,38.37773,INM,151680,unknown,,,4392894,urn:uuid:b3be8fdf-d12c-4ddb-919a-876c8d9c6bc7
140.10215,38.4484,LD,1062159,unknown,,,3934783,urn:uuid:e3cac83a-837c-4411-8f4f-430eacf25724
-106.409444,38.625,BRY,BRY-L-0002740,unknown,,3139,1078247,urn:uuid:037a818d-842e-49d5-bc3d-91b061e8de60
-106.482201,38.680866,SRP,SRP-L-0003518,unknown,,,1129760,urn:uuid:b5a00cc3-918a-487e-bf5a-e3184f8e7664
-106.484332,38.689275,F,C0058775F,unknown,301,3658,2247589,urn:uuid:28db1d0f-6bec-4196-8254-389003ec3bce
-106.484332,38.689275,F,C0059964F,unknown,301,3658,2247060,urn:uuid:5d9d0c98-dfac-4c05-a17c-a05955169eb1
-78.529265,38.714183,F,C0058804F,unknown,8969,,2244374,urn:uuid:146b104d-796a-41ac-a361-0c1819d53da2
-106.47836,38.754439,MSC,MSC0049593,WGS84,3036,3658,244177,urn:uuid:42c78efe-9255-4b05-8ab0-6d673ffb3f27
139.89354,38.76478,INM,151684,unknown,,,4392898,urn:uuid:750a7fb1-3b2c-4198-a146-d3cd687b414c
139.89354,38.76478,INM,151685,unknown,,,4392899,urn:uuid:f5ed3864-da39-46c5-bc88-76634b2c7ec0
-78.540844,38.780115,YPM,YU.239489,WGS84,2598,,1654505,urn:uuid:22fce7b6-86af-450f-a12e-d2cec80e77ee
-106.414102,38.814045,WIS,WIS-L-0044556,WGS84,1386,3749,1100587,urn:uuid:d7015c9c-ca93-4b15-bd15-3d95b9c16da7
-106.409192,38.827773,MSC,MSC0049597,WGS84,301,3734,244181,urn:uuid:cb3c99b3-d29c-4a35-b576-626de4c23d39
-106.4086111,38.8277778,ASU,ASUL035680,unknown,,3658,121266,urn:uuid:50c9d0b8-8489-4ff9-a981-546afabbc605
-105.04442,38.84054,F,C0059993F,unknown,,,2244970,urn:uuid:6422c4d3-c5f3-4f0b-8314-0839dfdcc6d2
-105.0625,38.854167,BRY,BRY-L-0002686,unknown,,3965,1078193,urn:uuid:5e08dae7-d1b5-4cd1-b13c-2d9de81abb29
-106.378391,38.868984,F,C0059958F,unknown,19111,3734,2245003,urn:uuid:e9efcf3e-afb2-43e8-9021-75ac0eb44fa6
-106.378391,38.868984,F,C0058845F,unknown,19111,3734,2245517,urn:uuid:bbbc6031-3777-46b1-99f6-2a3a298131b6
-106.0453,38.9678,F,C0058757F,unknown,,,2245891,urn:uuid:6fbcf956-554b-4800-8e95-8bc0959ef35f
-106.0453,38.9678,F,C0058745F,unknown,,,2247279,urn:uuid:2dea34da-ed81-4444-99e7-a8ca7cc255d4
139.93579,38.96922,INM,162934,unknown,,,4404401,urn:uuid:66eaa5e8-35d1-4c04-9616-063a69bef6f5
139.93579,38.96922,INM,151681,unknown,,,4392895,urn:uuid:297bc649-820d-4f0e-9e88-02d7be085c71
139.93579,38.96922,INM,151682,unknown,,,4392896,urn:uuid:3b37ee17-ff0e-4d32-aab2-0808615834a8
139.93579,38.96922,INM,156454,unknown,,,4397760,urn:uuid:68c89e02-5e30-4f59-9f1e-7247bfcc14c7
-106.877672,38.983626,PH,PH00107737,unknown,1203,,1778182,urn:uuid:b5cbf238-76a2-4260-9fb4-b3aa69aa1b52
-79.12417,38.9925,WVA,WVA-L-0000342,WGS84,2244,,1715431,urn:uuid:b63b6ff9-1dae-42db-8064-cb632b452ab5
-79.123924,38.99261,WIS,WIS-L-0083918,WGS84,2244,,2410710,urn:uuid:911fe0e1-fe11-48eb-b32a-9097e458f605
-79.123924,38.99261,F,C0059974F,unknown,2244,,2245859,urn:uuid:22ec7ae2-2405-4304-bc10-4d62255f87f0
-106.941988,39.011657,F,C0058910F,unknown,301,3612,2244544,urn:uuid:06186499-3663-4ef4-a297-393366345f98
-106.947923,39.019256,F,C0059973F,unknown,7317,3658,2246914,urn:uuid:5a7363f3-e384-4954-93cf-69b0fc0ceb2e
139.89378,39.02076,INM,159621,unknown,,,4401019,urn:uuid:6c67629e-03ca-489f-8e04-9aa29e4bf62d
139.89378,39.02076,INM,162932,unknown,,,4404399,urn:uuid:e761e832-e8a9-4755-bc5c-22d240190b36
-106.563919,39.108879,MSC,MSC0049592,WGS84,301,3688,244176,urn:uuid:620c9f1b-0e2c-4602-8f30-9550ac8f3ff2
-106.564166,39.108958,F,C0059955F,unknown,2527,3688,2245113,urn:uuid:197fbe9d-b4f2-4936-880c-f4c83703f4cf
-106.564166,39.108958,F,C0058769F,unknown,2527,3688,2247263,urn:uuid:68a5481c-a1f1-40d3-a320-2e7ab8519954
-106.583333,39.166667,BRY,BRY-L-0002697,unknown,,3687,1078204,urn:uuid:df86e0a7-0167-48a6-8bce-e159d0e616b5
-106.583333,39.166667,BRY,BRY-L-0002708,unknown,,3687,1078215,urn:uuid:ca65e800-3c4f-4579-a516-e28a8629e5b9
-106.58333,39.16667,EWU,EWU001849,unknown,,3687,4908517,urn:uuid:ce543e78-e3b1-4350-9d27-3b4d9fb818d5
-106.583,39.167,EWU,EWU000215,unknown,,3687,3533705,urn:uuid:111cf26e-3b5c-49ad-9cca-8968395712e5
-106.58,39.17,UNM,,WGS84,2000,3686,3124553,urn:uuid:3375efad-bb98-4246-831f-0fe09513ce66
-106.58,39.17,UNM,,WGS84,2000,3686,3124555,urn:uuid:9aff8d27-ff62-4d0e-800b-c7e67eeb47f4
-106.476082,39.198071,F,C0059961F,unknown,6343,3886,2247432,urn:uuid:512ccaa6-7b7e-4f8c-baae-fe47bc6f7196
139.90083,39.20681,INM,162933,unknown,,,4404400,urn:uuid:2003fd01-362f-4212-85b7-c8455d087035
-105.998777,39.225196,VT,UVMVT015341,WGS84,1590,,1286711,urn:uuid:fdcfbbb1-9289-4aed-b90e-23e4d0cbec90
-78.33222,39.26389,KANU,387062,WGS84,,,1569407,urn:uuid:8c7d369b-8f3a-4684-85a9-07c444d42f9b
-78.331949,39.263991,F,C0058920F,unknown,2331,,2248491,urn:uuid:29d2695a-9ad1-4bb4-bd6c-d581f6ffa081
-78.331949,39.263991,F,C0059991F,unknown,2331,,2247415,urn:uuid:9f3c85bf-f677-4649-8bb5-52354c4d0aef
-78.331949,39.263991,F,C0058916F,unknown,527,,2248435,urn:uuid:25293c5d-19a7-43d4-a043-0b25178590e0
-78.86306,39.31306,ASU,,unknown,4000,,63618,urn:uuid:203bdfc9-4206-4277-b2f1-54253fe5d13a
-78.8628,39.313156,WIS,WIS-L-0109196,WGS84,3036,,1486090,urn:uuid:1dee4024-10f3-439d-a06a-6e5589275123
-78.8628,39.313156,TENN,TENN-L-0001042,WGS84,3036,,1015058,urn:uuid:a5de026c-041f-4c20-bf4f-a73d89b785b6
-78.8628,39.313156,ILL,ILL00039035,WGS84,3036,,1509259,urn:uuid:0d652820-4c6c-493d-8a88-b0e7460bbc35
-78.8628,39.313156,YPM,YU.239484,WGS84,958,,1656546,urn:uuid:29951cf4-7bd7-4b6f-ba9e-71d6914fedd5
-78.3274,39.332388,F,C0058919F,unknown,933,,2247221,urn:uuid:962d881e-5a3d-41ce-b716-5f28d14545a8
-78.185836,39.349822,ILL,ILL00039031,WGS84,929,,1509255,urn:uuid:c09837ae-9755-463d-abeb-682458d74786
-78.190125,39.352718,F,C0059986F,unknown,1165,,2245534,urn:uuid:46ead97f-ff1a-4fea-aff3-4adb76178ac5
-78.190125,39.352718,F,C0059976F,unknown,1165,,2248251,urn:uuid:56b6a725-e1ad-471d-8a81-e6269321765e
-78.190125,39.352718,F,C0058854F,unknown,1165,,2248212,urn:uuid:285c5bbb-e7d9-4a89-bf8f-d40c55a5c5a8
-78.190125,39.352718,F,C0058800F,unknown,1165,,2245554,urn:uuid:4c1a7968-590a-4481-95f0-2a78e8bf0e73
-78.190125,39.352718,F,C0060003F,unknown,1165,,2245946,urn:uuid:98d7ebe2-6d8c-42f3-9c0d-71675fe6523e
-78.190125,39.352718,F,C0058836F,unknown,1165,,2247556,urn:uuid:bb4f49e7-21c3-4347-83f9-cc9c95bffa05
-78.190125,39.352718,F,C0058812F,unknown,1165,,2247701,urn:uuid:151c03e8-d23e-4d51-9fb8-97315a9a3661
-78.190125,39.352718,F,C0058830F,unknown,1165,,2247231,urn:uuid:16690722-d154-4074-8810-e24efa6288f0
-78.190125,39.352718,F,C0058917F,unknown,1165,,2246456,urn:uuid:6583e9dd-2151-4ef1-bd90-97b491b1887b
-78.190125,39.352718,F,C0060000F,unknown,1165,,2246827,urn:uuid:23e4ea91-bfbe-4976-a2d7-28d58a6b3035
-78.190125,39.352718,F,C0059997F,unknown,1165,,2245951,urn:uuid:ecec5982-9550-4e63-84a0-650497b6774c
-78.190125,39.352718,F,C0059994F,unknown,1165,,2244385,urn:uuid:b0cfb5df-260f-480d-b2eb-22573e3535a9
-78.190125,39.352718,F,C0059980F,unknown,340,,2247471,urn:uuid:7e0c4a20-44e2-419b-a506-660077b9190e
-78.190125,39.352718,F,C0059985F,unknown,340,,2248138,urn:uuid:ba71c0cd-d5fd-4448-9afe-f6d3ac87ebb4
-78.190125,39.352718,F,C0060004F,unknown,340,,2246384,urn:uuid:8c1a0752-1872-4ca3-9619-270201884cbb
-78.190125,39.352718,F,C0058913F,unknown,340,,2244418,urn:uuid:a27b3370-8b26-4c03-bc49-51a1c9d8554c
-78.190125,39.352718,F,C0058914F,unknown,340,,2247617,urn:uuid:58efd5d4-b2db-45ca-a5f4-1153767d7780
-106.05,39.358333,BRY,BRY-L-0002678,unknown,,3536,1078185,urn:uuid:b62774ca-5e0e-41dc-b5a5-48293deba50f
-106.05,39.358333,BRY,BRY-L-0002679,unknown,,3536,1078186,urn:uuid:103978d6-d11b-4041-a55a-699811919dbb
-106.05,39.358333,WIS,WIS-L-0083912,unknown,,3536,2410464,urn:uuid:e13fd591-65aa-4de0-9a54-83f9622fb34e
-106.062519,39.361655,MSC,MSC0049598,WGS84,301,3962,244182,urn:uuid:2ffe1f2b-c2fe-42ac-a25c-7b0cae9f37f6
-105.7,39.427778,BRY,BRY-L-0002709,unknown,,3661,1078216,urn:uuid:f1dfed06-5599-4e62-a55b-c02f3a091809
-106.45,39.5,BRY,BRY-L-0002645,unknown,,3566,1078152,urn:uuid:521a849c-3aa9-4915-8e6c-8b1b5c04e535
-79.280975,39.50685,ILL,ILL00039027,WGS84,24251,,1509251,urn:uuid:6b05560a-98b3-4189-b617-1181c43d8999
141.488986,39.55841,WIS,WIS-L-0116069,WGS84,1547,1800,3415770,urn:uuid:3b739d4a-a7c6-4456-ac28-928f513fce0f
141.489072,39.55841,DUKE,402385,WGS84,,1800,3420898,urn:uuid:5d2228c6-da43-4042-a5e1-f9da301135d8
141.489072,39.55841,DUKE,342952,WGS84,,,2933157,urn:uuid:af992e28-d7fc-45d7-a159-6644073f2d18
141.488379,39.558631,MIN,866137,WGS84,24851,,404726,urn:uuid:13d227ca-2b82-4757-a86e-c1c2bc279ba3
-105.625,39.575,ASU,ASUL035683,unknown,,4020,38048,urn:uuid:a434f305-0de6-4d26-b2ea-c4e0583f2f73
-105.67,39.58,UNM,,WGS84,2000,3556,3124554,urn:uuid:9ff19b65-0ea4-4f76-896b-08a128320c42
-105.643828,39.588299,F,C0060005F,unknown,,,2247738,urn:uuid:5abdb79f-b9ba-42f8-b2d5-75eeb992f1c8
-105.643828,39.588299,F,C0059999F,unknown,,,2248342,urn:uuid:d8f47fc2-bd6e-4943-b272-341993724257
-105.643828,39.588299,F,C0059967F,unknown,,,2246063,urn:uuid:13bb2137-ddf0-44d3-9422-7405a44207e0
-105.711111,39.597222,SBBG,SBBG007392L,unknown,,3551,137318,urn:uuid:3f1ad787-9d5f-488f-adb2-80b005f5ad9b
-105.711111,39.597222,BRY,BRY-L-0002706,unknown,,3555,1078213,urn:uuid:c7d09f2b-5cdd-421f-a697-c109ba2919d0
-105.644324,39.598353,WIS,WIS-L-0083913,WGS84,434,,2410532,urn:uuid:16504d80-be79-4467-a64f-63ef35776b49
-105.633333,39.6,BRY,BRY-L-0002700,unknown,,3962,1078207,urn:uuid:c851e280-7744-4b0c-a6bd-9dcbc2768584
-105.633333,39.6,LSU,LSU00129925,unknown,,3962,1526890,urn:uuid:f1af6d9b-c951-4c71-bd8a-760f35371b63
140.56857,39.60828,INM,159696,unknown,,,4401094,urn:uuid:72255a15-6d53-4557-be13-9b1fb0ba5464
140.56857,39.60828,INM,159697,unknown,,,4401095,urn:uuid:f4515372-2ab7-4cd9-bdfb-81a2b92e102d
140.56857,39.60828,INM,151674,unknown,,,4392888,urn:uuid:f163acda-9632-4b12-a8ab-d40cefa50fee
140.56857,39.60828,INM,151675,unknown,,,4392889,urn:uuid:83938909-9f0d-44d1-9c47-0e08359a38c6
-105.7,39.608333,OSC,159583,unknown,,3325,4777020,urn:uuid:10a63b8a-ebed-4229-8338-5b23d5737cca
-105.59935,39.617148,WIS,WIS-L-0044831,WGS84,525,3505,1100708,urn:uuid:500a7bdc-7eef-4206-9c40-713582dbb220
-105.6,39.62,UNM,,WGS84,2000,3246,3124551,urn:uuid:6e1b5a55-3866-4582-a30c-acf839f979df
-105.817509,39.633876,WIS,WIS-L-0044830,WGS84,1807,4085,1100707,urn:uuid:04964e44-1723-4e38-a4d0-0af5a39b2d88
-105.817509,39.633876,MSC,MSC0049583,WGS84,301,3658,244166,urn:uuid:7c9ec0e3-e915-4650-bec4-d489cb39df75
-105.8186,39.63696,LSU,LSU00129923,WGS84,386,13400,1526889,urn:uuid:8a19eb3e-3274-4c92-9d47-1c09d9e37b10
-105.800564,39.639352,MSC,MSC0049582,WGS84,6600,4084,244165,urn:uuid:cd242a21-f0a0-4b8f-8911-cb0974c6c671
-105.85,39.65,BRY,BRY-L-0002659,unknown,,3810,1078166,urn:uuid:4da1222b-14b3-490b-9541-5ca41700762e
-105.85,39.65,BRY,BRY-L-0002660,unknown,,3810,1078167,urn:uuid:89885044-013a-429f-831f-82d42461d070
-105.85,39.65,BRY,BRY-L-0002724,unknown,,3755,1078231,urn:uuid:146df350-ef4f-4760-8f0f-a94f8b691340
-105.883,39.65,CMN,CANL 115427,unknown,,3658,451457,urn:uuid:52e72d94-c99f-4d9f-8af9-b41e03dea63e
-105.85,39.65,MICH,77102,unknown,,3810,1049933,urn:uuid:28c2a95f-b845-4a1b-baa9-653a0d363509
-105.780556,39.653333,BRY,BRY-L-0002707,unknown,,3505,1078214,urn:uuid:83348a8a-8a3a-4400-9f70-d9bf465cfc35
-105.780556,39.653333,BRY,BRY-L-0002725,unknown,,3505,1078232,urn:uuid:5ecfac61-0266-4c28-aeca-7c4b2f7bbb26
-105.780556,39.653333,DUKE,219287,unknown,,3505,1072606,urn:uuid:5ddde6ab-b19e-453e-8512-7479f0b56873
-105.780556,39.653333,RM,RM-L-0000050,unknown,,3505,1585056,urn:uuid:197a1fa5-3bd3-454d-91d3-1c042d99d73d
-105.7805556,39.65333333,CAS,455439,unknown,,3505,2644513,urn:uuid:b7da84f6-c3b8-4efd-abe1-56d85cc82dd6
-105.78,39.66,UBC,L50525,unknown,865,152,4368760,urn:uuid:cbf114fd-e846-4d7e-9298-c51f1a5b71c4
-105.879178,39.663598,WIS,WIS-L-0107470,WGS84,772,3716,1422107,urn:uuid:bd387d22-f8d9-44b1-8bb4-f6a6d747a402
-105.583333,39.666667,BRY,BRY-L-0002711,unknown,,2896,1078218,urn:uuid:80e5226d-93f0-4a57-b5d4-045b8443310c
-78.992885,39.674141,CINC,CINC-L-0000779,WGS84,775,,1807473,urn:uuid:c9c2958d-a199-4799-8e74-9811d2077cc2
-105.869444,39.695833,BRY,BRY-L-0002698,unknown,,3170,1078205,urn:uuid:9d4c866e-34f1-43c0-8110-2d5258582078
-105.869444,39.695833,MICH,77101,unknown,,3170,1049932,urn:uuid:6c8eeecd-fdfe-4cf3-a76d-cb5462b29cc6
-105.148073,39.729059,TENN,TENN-L-0001041,WGS84,3036,2286,1015057,urn:uuid:65516905-6f24-4f63-995d-9ef8e361ea29
-105.148073,39.729059,F,C0058739F,unknown,1100,2286,2248148,urn:uuid:797db2ff-0def-4293-b9ab-ac0b3cf898a4
-105.148073,39.729059,MOR,L-0002516-MOR,unknown,1100,2286,1418688,urn:uuid:f1998b38-5f15-44cb-886c-06538f0ad8eb
-75.626214,39.74088,PH,PH00107748,unknown,2041,,1778193,urn:uuid:ccb93d1c-8fd3-43cb-8faf-85ace3361f67
-105.793461,39.774431,KANU,377191,WGS84,,2926,1334274,urn:uuid:4a6d69b0-1948-4a49-852d-7d66c7693820
-105.7715,39.7977,BG,92187,WGS84,1310,3580,4737452,urn:uuid:520c2109-9b29-4016-967b-b95fb802367f
-105.794134,39.798385,WIS,WIS-L-0113810,WGS84,809,3505,1630314,urn:uuid:306242a9-38f1-45de-a7e1-96c2d4d9ef8d
-105.766667,39.827778,BRY,BRY-L-0002715,unknown,,3200,1078222,urn:uuid:55a973c2-b41b-448b-a749-1df842099f03
-105.911647,39.847167,LSU,LSU00129926,WGS84,3180,,1526892,urn:uuid:8755bec3-2889-47a4-bde2-c872e1352845
-107.4916667,39.85,ASU,ASUL035678,unknown,,2360,34882,urn:uuid:01d5ff17-13be-4a71-b8d0-0b4661a19e13
-107.4916667,39.85,LD,1027152,unknown,,,3924574,urn:uuid:50e0acf2-9b83-42cd-bc36-336e5e68f4d8
141.001018,39.852621,DUKE,342961,WGS84,,,2932936,urn:uuid:43ee9bc0-0547-431d-9967-ffd345f35096
-105.583333,39.9,SBBG,SBBG007389L,unknown,,2713,3039789,urn:uuid:90a3d65b-710c-4640-aa5d-f81755d68f61
-105.333333,39.9,BRY,BRY-L-0002656,unknown,,2286,1078163,urn:uuid:550d1633-31c3-4757-80d3-ee7e302fcb21
-105.583333,39.9,BRY,BRY-L-0002658,unknown,,2713,1078165,urn:uuid:a14c90b9-c0d3-46b3-b992-47e68d59aabe
-105.583333,39.9,BRY,BRY-L-0002766,unknown,,2713,1078263,urn:uuid:a910a609-4248-4800-bf99-ad4c56ecc964
-105.61189,39.900776,CINC,CINC-L-0000774,WGS84,1506,,1807468,urn:uuid:b983589d-62fb-40a6-8c9e-ca5f644b2584
-105.294071,39.906681,ASU,,unknown,600,2300,63863,urn:uuid:3ec658fe-53e5-46df-8743-2dc253101001
-105.294071,39.906681,COLO,COLO-L-0007926,unknown,600,2286,1617323,urn:uuid:aff929bc-9aa2-4db0-a7de-5566944dee19
-105.294071,39.906681,MU,000202380,unknown,600,2300,1822998,urn:uuid:6f9f4c8b-8f7d-4839-9202-216aa93d641f
-105.862927,39.919812,WIS,WIS-L-0113805,WGS84,1186,3400,1630297,urn:uuid:5052b8e1-354c-4e24-932a-320fc357bd34
-105.269953,39.920687,ILL,ILL00039026,WGS84,1087,2286,1509250,urn:uuid:350b8af8-2fde-4296-a25d-7b685de802d8
-105.673497,39.921406,CINC,CINC-L-0000775,WGS84,1150,3292,1807469,urn:uuid:7f44e2ad-fc15-4797-8dd3-070dcf97da83
-75.11962,39.925946,FLAS,FLAS L6605,unknown,800,244,1739072,urn:uuid:d3af5ade-2f10-4eb8-b9a8-6ac7fc6c634f
-105.6827778,39.93416667,LD,1061583,unknown,,,3934622,urn:uuid:c20e3bd3-274c-4269-9603-026f81cf36f0
-105.589076,39.976833,ASU,ASUL035679,unknown,15000,,121287,urn:uuid:2e66387a-7bb0-4ce0-96b7-f7b3bb64e21a
-105.589076,39.976833,MIN,893836,unknown,15000,,426649,urn:uuid:caadcfd8-c337-42c8-8d17-f8b63190bfc3
-105.45,39.983333,BRY,BRY-L-0002644,unknown,,2408,1078151,urn:uuid:7ad71fe8-3d30-41b6-b575-d8a4a46be17b
-107.1833333,39.9833333,ASU,ASUL035681,unknown,,3200,34911,urn:uuid:cba02616-3c91-4f16-b6c0-07776331757e
-105.641667,39.991667,BRY,BRY-L-0002647,unknown,,3536,1078154,urn:uuid:e0356da8-6169-4d22-86a6-5a227a5ad458
-105.641667,39.991667,BRY,BRY-L-0002648,unknown,,3536,1078155,urn:uuid:b7ebd772-bc67-455f-9540-7cd6359bbd4b
-105.615836,40.052209,YPM,YU.239525,WGS84,873,3505,1656569,urn:uuid:2a1c2f8f-5333-472d-b684-e213a5e7ca6e
-105.588889,40.055556,BRY,BRY-L-0002722,unknown,,3480,1078229,urn:uuid:509f179e-6f1c-4cfe-b7e9-110ca0db1335
-105.588889,40.055556,BRY,BRY-L-0002723,unknown,,3480,1078230,urn:uuid:7b2eca8a-6bba-44b7-a993-7cfae46710ba
-105.4083,40.0583,UNM,,WGS84,1000,2529,3124552,urn:uuid:0bc6fdd6-d27b-415d-bb9d-a77e0b3dcd42
-105.4083,40.0583,EWU,EWU000213,unknown,,2530,3533700,urn:uuid:8df7b786-01e1-4c46-90a3-7d98bc8ef40b
-105.4083,40.0583,EWU,EWU000214,unknown,,2530,3533701,urn:uuid:660d773b-e205-423b-9be9-b0ab58fdec34
-105.4083,40.0583,EWU,EWU001847,unknown,,2530,4908514,urn:uuid:3f74d439-3d5c-4d28-96e2-a50a8cc43c8c
-105.4083,40.0583,EWU,EWU001848,unknown,,2530,4908515,urn:uuid:f0a0c6ec-a102-4207-a0ee-43397a3bdce8
-105.619444,40.058333,BRY,BRY-L-0002726,unknown,,3660,1078233,urn:uuid:471a65ac-e54d-4f65-824a-b4df1c630058
-105.408333,40.058333,hb. Esslinger,0011076,unknown,,2530,1545386,urn:uuid:1f190977-016a-498d-8558-2b3665936f68
-105.616631,40.065516,WIS,WIS-L-0044829,WGS84,1331,3505,1100706,urn:uuid:5dbf1a29-8a28-4b8d-9955-1833b2e8e4af
-105.563889,40.068056,MICH,77099,WGS84,,3353,1049930,urn:uuid:21c0f005-c78a-48e1-89fd-7e20b92f94cb
-105.59,40.07,COLO,COLO-L-0008120,unknown,,3170,1617505,urn:uuid:febb8f67-0cd3-4a67-81fa-670f63f74ac6
-105.59,40.07,COLO,COLO-L-0008133,unknown,,3170,1617517,urn:uuid:6d25e0b6-4042-45c7-b6cb-a9013c6aebb0
-105.592174,40.072268,F,C0058751F,unknown,752,3170,2245438,urn:uuid:125730ae-5809-42a3-9bc7-97dbe3765472
-105.592174,40.072268,F,C0058851F,unknown,752,3170,2247108,urn:uuid:6207f4c5-329d-4e30-9178-1247dd061b64
22.3333,40.0833,B,118390,unknown,,,5151554,urn:uuid:31f4c615-f9b1-4eed-b717-577a2867d528
22.35,40.08333333,LD,1021422,unknown,,,3922977,urn:uuid:603f3172-3734-4236-bb78-b45e1e9a52dc
-105.5875,40.102778,BRY,BRY-L-0002712,unknown,,3600,1078219,urn:uuid:ccff84ac-a86b-4af8-a893-edd17fa262af
-105.5875,40.102778,BRY,BRY-L-0002713,unknown,,3600,1078220,urn:uuid:efcc0150-4cc4-4b70-a847-75644d385739
22.35,40.11666667,LD,1020731,unknown,,,3922771,urn:uuid:a66129b9-b6b2-4455-b47c-1f231df532f1
-105.35,40.229167,BRY,BRY-L-0002574,unknown,,1875,1078084,urn:uuid:baf96d32-5197-4fd1-b713-fbc91f16d019
-106.065412,40.241913,WIS,WIS-L-0113442,WGS84,3150,2591,1468344,urn:uuid:435b3d8b-f028-4da0-992a-5e2b80f71a2d
-105.61528,40.25472,TENN,TENN-L-0001039,WGS84,1807,3368,1015055,urn:uuid:677d296c-e23f-44a2-901c-b3917814629c
