decimalLongitude,decimalLatitude,institutionCode,catalogNumber,geodeticDatum,coordinateUncertaintyInMeters,minimumElevationInMeters,recordID,references
-137.165,62.073,CMN,CANL 10002310,unknown,,1450,f9fe0c3e-7328-4cf2-8a71-ebea19fd0dc2,https://lichenportal.org/portal/collections/individual/index.php?occid=3329873
-107.7,49.1667,CMN,CANL 126553,unknown,,,c3bedccd-6451-4cae-9596-1f1a1646e19d,https://lichenportal.org/portal/collections/individual/index.php?occid=3330657
-71.25,38.683333,SRP,SRP-L-0012503,unknown,,1100,6e709723-9913-448b-9023-e9bc0c0e2595,https://lichenportal.org/portal/collections/individual/index.php?occid=3350982
-21,52,SRP,SRP-L-0012504,unknown,,,5303ebad-6ff0-467c-b408-1f567e589733,https://lichenportal.org/portal/collections/individual/index.php?occid=3350983
-2.766667,41.766667,SRP,SRP-L-0012505,unknown,,1100,aedafda6-3c53-4726-bd03-21de7be82b59,https://lichenportal.org/portal/collections/individual/index.php?occid=3350984
-2.766667,41.766667,SRP,SRP-L-0013648,unknown,,1100,60edbde0-d226-4f2c-b750-a5740011fa2c,https://lichenportal.org/portal/collections/individual/index.php?occid=3352118
-112.77916,45.67699,SRP,,unknown,,1719,8861ab6d-1b83-490e-a712-cb7d31c5a082,https://lichenportal.org/portal/collections/individual/index.php?occid=3352862
-68.225312,44.353695,KE,552,unknown,,,da2eeb5c-00c3-475c-9df0-e6c6fe1028dc,https://lichenportal.org/portal/collections/individual/index.php?occid=3440218
-134.518,60.5631,CMN,CANL 10002298,unknown,,822,eeb6a146-c31e-43e2-b89d-2e5124ead49b,https://lichenportal.org/portal/collections/individual/index.php?occid=3444278
-107.8308333,44.95527778,MIN,957154,unknown,,2760,22cdc5d0-2132-4b6a-a807-9ced5ccd8bf0,https://lichenportal.org/portal/collections/individual/index.php?occid=3512292
-106.3186,41.3594,NY,1808356,unknown,,3650,b17c74d3-5090-4e23-9e24-721adcb7080a,https://lichenportal.org/portal/collections/individual/index.php?occid=3513404
-143.4514,62.6144,NY,03816580,unknown,,1577,29685f1b-680e-41fb-b54a-005ab371bbdc,https://lichenportal.org/portal/collections/individual/index.php?occid=3522365
-58.960556,-62.2075,CGMS,50492,unknown,,8,2126ba88-1755-4c6e-9e46-5cb44d99e6c6,https://lichenportal.org/portal/collections/individual/index.php?occid=3558572
-58.940556,-62.209167,CGMS,50497,unknown,,52,33b699df-9ea1-4755-b62f-e456dcad16d6,https://lichenportal.org/portal/collections/individual/index.php?occid=3558573
-58.928333,-62.214167,CGMS,50498,unknown,,66,c092129d-4a92-47af-ba82-2ee26d4197f9,https://lichenportal.org/portal/collections/individual/index.php?occid=3558574
-58.768889,-62.220556,CGMS,51597,unknown,,24,246686de-783d-4f12-8a9f-e8648a6f426b,https://lichenportal.org/portal/collections/individual/index.php?occid=3558575
-58.768889,-62.220556,CGMS,51598,unknown,,24,fb68c4a1-d8ad-4334-856b-6847a2f5499c,https://lichenportal.org/portal/collections/individual/index.php?occid=3558576
-58.413889,-62.085833,CGMS,50487,unknown,,89,436afa2c-9448-40a6-a398-2ae9c4b4f7b9,https://lichenportal.org/portal/collections/individual/index.php?occid=3558577
-58.413889,-62.085833,CGMS,50486,unknown,,89,f51135df-ef03-4a78-ad02-2c1da43e03b9,https://lichenportal.org/portal/collections/individual/index.php?occid=3558578
-58.768889,-62.220556,CGMS,51599,unknown,,24,ba9668c3-cd55-4af8-849a-d435ee94e954,https://lichenportal.org/portal/collections/individual/index.php?occid=3558579
-58.413889,-62.085833,CGMS,50485,unknown,,89,1b4ad843-b442-432f-bcf5-4ed024d6ea11,https://lichenportal.org/portal/collections/individual/index.php?occid=3558580
-58.412778,-62.085556,CGMS,62971,unknown,,,36343fc7-d6c5-4c02-80d0-4034ab5453c6,https://lichenportal.org/portal/collections/individual/index.php?occid=3558581
-58.940556,-62.209167,CGMS,50496,unknown,,52,475bc847-4d32-4325-9e02-cca33c454f6e,https://lichenportal.org/portal/collections/individual/index.php?occid=3558582
-58.940556,-62.213056,CGMS,50495,unknown,,24,0921d8f1-73c6-40ec-b2fb-1b744f3d11a1,https://lichenportal.org/portal/collections/individual/index.php?occid=3558583
-58.768889,-62.220556,CGMS,51594,unknown,,24,e2ea13f5-c774-49b2-9e9f-70073d540ac3,https://lichenportal.org/portal/collections/individual/index.php?occid=3558584
-58.960556,-62.2075,CGMS,50491,unknown,,8,f51e6911-067e-47c8-a295-69483bd29cd2,https://lichenportal.org/portal/collections/individual/index.php?occid=3558585
-58.779444,-62.231389,CGMS,51502,unknown,,146,e3aef51f-0c04-4f4a-813b-95aa7b7c9af0,https://lichenportal.org/portal/collections/individual/index.php?occid=3558586
-58.960556,-62.2075,CGMS,50490,unknown,,8,1dee46e4-d01b-4782-8c8b-69dde2658850,https://lichenportal.org/portal/collections/individual/index.php?occid=3558587
-55.366389,-61.22,CGMS,61653,unknown,,62,c877af6f-4773-4653-90ff-d89d23477be9,https://lichenportal.org/portal/collections/individual/index.php?occid=3558588
-58.768889,-62.220556,CGMS,51596,unknown,,24,0c769a44-d876-4b8b-902d-31d93675a0c7,https://lichenportal.org/portal/collections/individual/index.php?occid=3558589
-58.768889,-62.220556,CGMS,51592,unknown,,24,6c79a3c7-73b7-45c3-a656-52c78ee8f06b,https://lichenportal.org/portal/collections/individual/index.php?occid=3558590
-58.940556,-62.213056,CGMS,50494,unknown,,24,954de427-2817-425b-bec5-41232ab17cf7,https://lichenportal.org/portal/collections/individual/index.php?occid=3558591
-58.768889,-62.220556,CGMS,51595,unknown,,24,e085a885-789e-4028-b50a-ba2e7efdc7f1,https://lichenportal.org/portal/collections/individual/index.php?occid=3558592
-58.413889,-62.085833,CGMS,50489,unknown,,89,f752977f-839d-412f-a432-c63b6132349e,https://lichenportal.org/portal/collections/individual/index.php?occid=3558593
25.001944,60.136944,CGMS,61788,unknown,,,ef79fd13-6a57-4f92-a57a-e567d4fc7e5e,https://lichenportal.org/portal/collections/individual/index.php?occid=3558594
-58.631944,-62.253611,CGMS,44788,unknown,,85,9249be86-9103-40fb-b737-65b3a67f3c78,https://lichenportal.org/portal/collections/individual/index.php?occid=3558595
-58.940556,-62.213056,CGMS,50493,unknown,,24,b4beadec-d2c5-4a90-9d9c-c457c12ff53d,https://lichenportal.org/portal/collections/individual/index.php?occid=3558596
-58.779444,-62.231389,CGMS,51505,unknown,,146,b3ad014d-2935-4465-a424-39bfacae1fc7,https://lichenportal.org/portal/collections/individual/index.php?occid=3558597
-58.779444,-62.231389,CGMS,51506,unknown,,146,bbdaddcd-3d06-4b64-ac74-af373e531daf,https://lichenportal.org/portal/collections/individual/index.php?occid=3558598
25.001944,60.136944,CGMS,61792,unknown,,,de45ef49-13bf-4dc6-b39d-1f9ce76385c1,https://lichenportal.org/portal/collections/individual/index.php?occid=3558599
-58.413889,-62.085833,CGMS,50499,unknown,,89,6ffddcf7-654c-436c-9234-e2489cc6be4b,https://lichenportal.org/portal/collections/individual/index.php?occid=3558600
-58.413889,-62.085833,CGMS,50488,unknown,,89,6e6ab89c-b43f-4c23-92bc-065694564c2d,https://lichenportal.org/portal/collections/individual/index.php?occid=3558601
-119.931,48.669,hb. Hollinger,,unknown,50,2500,2106d708-7882-47b2-8cf8-773bb80576b4,https://lichenportal.org/portal/collections/individual/index.php?occid=3753371
-119.931,48.669,hb. Hollinger,,unknown,50,2500,e7a5d004-96b9-4037-b2d0-ae2b21e8e1dc,https://lichenportal.org/portal/collections/individual/index.php?occid=3766864
13.013098,57.907054,WIS,WIS-L-0151112,unknown,1600,,275a1327-c514-4f39-b8e4-da770d28c4d9,https://lichenportal.org/portal/collections/individual/index.php?occid=3794723
6.28271,58.35037,TRH,25621/1,unknown,16363,,c547676a-1655-42b4-a774-c111ad6516be,https://lichenportal.org/portal/collections/individual/index.php?occid=3812459
6.75274,62.87547,TRH,25645/1,unknown,20332,,75d0cf1f-0125-4859-9a66-16aa15466b68,https://lichenportal.org/portal/collections/individual/index.php?occid=3827111
13.13534,68.12148,TROM,920360/1,unknown,37962,,3411dee5-6a94-4b43-ad3b-e150c9682826,https://lichenportal.org/portal/collections/individual/index.php?occid=3875954
10,57,C,215,unknown,,,017762fc-6d1f-48b8-ad2f-c3c4c0972775,https://lichenportal.org/portal/collections/individual/index.php?occid=3876304
12,55,C,10955,unknown,,1,ac08e4cf-11ce-4428-99b3-b9d46634ca73,https://lichenportal.org/portal/collections/individual/index.php?occid=3877868
-53,69,C,12745,unknown,,250,d9b3013d-ef9c-4d33-9ba2-013351e32efa,https://lichenportal.org/portal/collections/individual/index.php?occid=3879729
14,55,C,15351,unknown,,,0737c7d8-8503-4c33-8187-01afdc2a0692,https://lichenportal.org/portal/collections/individual/index.php?occid=3881920
-21,64,C,15984,unknown,,,6b51c373-297e-4806-84e3-4a0acde2a616,https://lichenportal.org/portal/collections/individual/index.php?occid=3882159
11.40701341,58.23622621,OHN,237814,unknown,,,bac5bfc4-9523-48de-b6b2-e03895e048d7,https://lichenportal.org/portal/collections/individual/index.php?occid=3883688
11.40701341,58.23622621,OHN,237856,unknown,,,92df2ef5-3bdf-40cf-b335-5f37e7ad8812,https://lichenportal.org/portal/collections/individual/index.php?occid=3883689
12.4981495,56.29160968,OHN,185513,unknown,,,fa457856-1c18-4ad0-83b2-8bd7d88e0344,https://lichenportal.org/portal/collections/individual/index.php?occid=3883954
12.96864148,58.17817797,OHN,112344,unknown,,,c552719c-5f71-4249-91a5-1c6584c7328c,https://lichenportal.org/portal/collections/individual/index.php?occid=3884223
12.91930019,56.60288286,OHN,75942,unknown,,,e006e91f-5f37-4093-a08d-7643aaf33ebc,https://lichenportal.org/portal/collections/individual/index.php?occid=3884335
9.45125,62.12133,OHN,140587,unknown,,,c723a7b2-7db0-4734-9f6f-18edf9e063bf,https://lichenportal.org/portal/collections/individual/index.php?occid=3884781
16.03266423,59.94056274,OHN,237857,unknown,,,edcc5efe-6c39-4d24-8967-e2dde725d999,https://lichenportal.org/portal/collections/individual/index.php?occid=3884844
16.40306528,57.26778834,OHN,6036,unknown,,,a923e0e7-e9d9-457e-a5f9-b17dd2d45343,https://lichenportal.org/portal/collections/individual/index.php?occid=3885008
16.45511781,57.2786563,OHN,20308,unknown,,,864d032b-8a83-446e-a27e-e95f1bad20c7,https://lichenportal.org/portal/collections/individual/index.php?occid=3885281
21.48368082,65.31834307,OHN,237815,unknown,,,8e13cbb4-a77f-4016-88fb-4a363e3708ab,https://lichenportal.org/portal/collections/individual/index.php?occid=3885605
12.01824611,57.64590465,OHN,112185,unknown,,,912c39f5-1c6f-4ff8-a210-adfa0f481e11,https://lichenportal.org/portal/collections/individual/index.php?occid=3886951
12.01824611,57.64590465,OHN,112330,unknown,,,36a9a012-3d34-4c1c-9953-e692aa7d0c0e,https://lichenportal.org/portal/collections/individual/index.php?occid=3886991
12.04201042,58.19454247,GB,GB-0116274,unknown,100,0,42a9750d-2469-4f95-8bc4-e1f624613867,https://lichenportal.org/portal/collections/individual/index.php?occid=3891704
11.54593624,58.46298225,GB,GB-0116275,unknown,100,0,420c8a40-e639-4ec9-8a30-8ecd3cc63f96,https://lichenportal.org/portal/collections/individual/index.php?occid=3891705
12.46499783,58.31117962,GB,GB-0116276,unknown,100,0,35d16a0c-d3ac-48a5-ad1e-415885be10be,https://lichenportal.org/portal/collections/individual/index.php?occid=3891706
-16.97167,64.01611,GB,GB-0147515,unknown,0,0,4c1c0735-6490-4232-a6f8-04725756d234,https://lichenportal.org/portal/collections/individual/index.php?occid=3894224
11.65089778,58.39663539,GB,GB-0148611,unknown,100,0,ae5800b8-3a84-4eed-99a3-24bd01a829d7,https://lichenportal.org/portal/collections/individual/index.php?occid=3895129
13.0561,57.69352,GB,GB-0168130,unknown,500,0,d6e87208-f91e-47ec-87dc-bb6c4052cc31,https://lichenportal.org/portal/collections/individual/index.php?occid=3900327
12.56199,56.44196,GB,GB-0168131,unknown,1500,0,c21af611-b3b7-4995-aeca-7fba9bceb0a2,https://lichenportal.org/portal/collections/individual/index.php?occid=3900328
12.9474,55.89616,GB,GB-0168132,unknown,4005,0,7b013f6e-fda8-4e5c-a366-de60be515e56,https://lichenportal.org/portal/collections/individual/index.php?occid=3900329
14.27814,55.47339,GB,GB-0168133,unknown,1500,0,1a318052-30d9-4154-b3bf-00f9b813d005,https://lichenportal.org/portal/collections/individual/index.php?occid=3900330
12.83785,55.38976,GB,GB-0168134,unknown,5000,0,63a79163-5525-4ed7-9297-b4fc226d0cd6,https://lichenportal.org/portal/collections/individual/index.php?occid=3900331
13.95683,55.72763,GB,GB-0168135,unknown,5874,0,112b3afc-6562-41dc-96fd-17e2b48e642e,https://lichenportal.org/portal/collections/individual/index.php?occid=3900332
13.39135,56.14029,GB,GB-0168136,unknown,6348,0,51ce856f-40b7-427e-b93b-6d32d7e74981,https://lichenportal.org/portal/collections/individual/index.php?occid=3900333
12.93644,55.87845,GB,GB-0168137,unknown,1000,0,0d32dbfb-e4ab-48c6-b1b6-8cb52d38accc,https://lichenportal.org/portal/collections/individual/index.php?occid=3900334
16.64246,56.6175,GB,GB-0168138,unknown,500,0,20810ac0-fb76-4359-9b6f-94727d9289f1,https://lichenportal.org/portal/collections/individual/index.php?occid=3900335
16.4997,56.54007,GB,GB-0168139,unknown,5000,0,ab7c2f76-0603-4bd3-9ebe-b1abfda7024e,https://lichenportal.org/portal/collections/individual/index.php?occid=3900336
18.31143,57.65097,GB,GB-0168140,unknown,250,0,98c52750-3e79-4a43-ad6c-7f27fc2ac1de,https://lichenportal.org/portal/collections/individual/index.php?occid=3900337
18.38778,57.11597,GB,GB-0168141,unknown,26387,0,ceb07c4f-3e5b-4e51-92df-351fccb8e4c9,https://lichenportal.org/portal/collections/individual/index.php?occid=3900338
19.25135,57.96275,GB,GB-0168142,unknown,500,0,eed34045-dc48-4835-82e4-3de3271e40aa,https://lichenportal.org/portal/collections/individual/index.php?occid=3900339
18.21308,57.57509,GB,GB-0168143,unknown,250,0,b6c00d59-af4d-4fba-96c6-6d8dad33966b,https://lichenportal.org/portal/collections/individual/index.php?occid=3900340
14.00126,56.74302,GB,GB-0168144,unknown,8794,0,854d463a-6841-4382-9f29-30d0fe7ba27d,https://lichenportal.org/portal/collections/individual/index.php?occid=3900341
14.01874,56.78082,GB,GB-0168145,unknown,0,0,1c15e929-271c-40d2-ab68-39cc9fa80986,https://lichenportal.org/portal/collections/individual/index.php?occid=3900342
12.35921183,56.92288748,GB,GB-0168146,unknown,1000,0,cb468d73-db37-44e2-9480-21eb524b0188,https://lichenportal.org/portal/collections/individual/index.php?occid=3900343
12.75352,56.66977,GB,GB-0168147,unknown,6147,0,e79df491-4ea0-4028-9ac8-5435f8838e1c,https://lichenportal.org/portal/collections/individual/index.php?occid=3900344
12.94187614,56.5054326,GB,GB-0168148,unknown,2000,0,db96209e-fce7-45d0-9f1c-1f8ce42073dc,https://lichenportal.org/portal/collections/individual/index.php?occid=3900345
11.29174,58.49463,GB,GB-0168149,unknown,1000,0,a4fcfa70-6aee-4340-85cd-d09d585088c2,https://lichenportal.org/portal/collections/individual/index.php?occid=3900346
11.93176,57.79979,GB,GB-0168150,unknown,5665,0,c65f1907-1f43-4db5-b8e3-1511b5e06890,https://lichenportal.org/portal/collections/individual/index.php?occid=3900347
11.93874,57.84512,GB,GB-0168151,unknown,500,0,558bd9cc-e2ac-4707-9db5-599984c1b4f6,https://lichenportal.org/portal/collections/individual/index.php?occid=3900348
11.74393,57.70423,GB,GB-0168152,unknown,4965,0,7155364b-1f5b-4b7b-8732-ddb115180e3e,https://lichenportal.org/portal/collections/individual/index.php?occid=3900349
11.65089778,58.39663539,GB,GB-0168153,unknown,100,0,f2324b2c-53a1-4987-a0cf-4824426a1fbe,https://lichenportal.org/portal/collections/individual/index.php?occid=3900350
11.45769,58.24695,GB,GB-0168154,unknown,500,0,2510c60e-a472-42ae-a782-093b7b403a91,https://lichenportal.org/portal/collections/individual/index.php?occid=3900351
11.20821,58.71075,GB,GB-0168155,unknown,18319,0,974cd7fa-d0ef-46b1-a839-b4be7e84a249,https://lichenportal.org/portal/collections/individual/index.php?occid=3900352
10.99985,58.89981,GB,GB-0168156,unknown,2000,0,28e84133-3c34-44ff-bebc-9c2cb9856b39,https://lichenportal.org/portal/collections/individual/index.php?occid=3900353
11.17991,58.93867,GB,GB-0168157,unknown,2486,0,a43624f2-b04b-446a-a2bf-b46caca0ac01,https://lichenportal.org/portal/collections/individual/index.php?occid=3900354
11.69263,57.92353,GB,GB-0168158,unknown,2000,0,8acdaf62-bfd8-4d23-aa0a-df4d19d3be54,https://lichenportal.org/portal/collections/individual/index.php?occid=3900355
11.37010656,58.35243886,GB,GB-0168159,unknown,800,0,44549761-4686-4d07-8198-683e0d872e3b,https://lichenportal.org/portal/collections/individual/index.php?occid=3900356
12.16801356,58.76059527,GB,GB-0168160,unknown,500,0,0091fb8f-f889-4e54-b79c-d78231d4c115,https://lichenportal.org/portal/collections/individual/index.php?occid=3900357
12.13642,58.73106,GB,GB-0168161,unknown,7886,0,5ed9e582-20d7-4e09-a9ef-f883ddd7a58c,https://lichenportal.org/portal/collections/individual/index.php?occid=3900358
12.2151719,58.77788587,GB,GB-0168162,unknown,800,0,9301d0f4-0f9d-4315-9599-3fffadecae35,https://lichenportal.org/portal/collections/individual/index.php?occid=3900359
12.1988,58.79806,GB,GB-0168163,unknown,5458,0,807fac4d-08fe-4aca-928c-748c3afe54e8,https://lichenportal.org/portal/collections/individual/index.php?occid=3900360
12.20096818,58.78153272,GB,GB-0168164,unknown,800,0,7c536080-5a81-4e50-a924-54717bf153fa,https://lichenportal.org/portal/collections/individual/index.php?occid=3900361
12.2151719,58.77788587,GB,GB-0168165,unknown,800,0,0cca3bc5-725e-465f-946c-713d716f2475,https://lichenportal.org/portal/collections/individual/index.php?occid=3900362
12.26922,58.64496,GB,GB-0168166,unknown,1000,0,93ac351e-0efd-4b76-ae2d-daec20887a88,https://lichenportal.org/portal/collections/individual/index.php?occid=3900363
12.18922559,58.77697142,GB,GB-0168167,unknown,800,0,1e4318f0-c7f7-46f0-b158-9013d859de4e,https://lichenportal.org/portal/collections/individual/index.php?occid=3900364
11.77113219,58.90864189,GB,GB-0168168,unknown,1000,0,61127208-29f3-409b-9f25-309b47159929,https://lichenportal.org/portal/collections/individual/index.php?occid=3900365
12.4328895,58.37147855,GB,GB-0168169,unknown,3000,0,a23393c6-a3d8-451e-b367-af193a60d3ba,https://lichenportal.org/portal/collections/individual/index.php?occid=3900366
12.4328895,58.37147855,GB,GB-0168170,unknown,3000,0,3c3ba98d-5f58-4cf4-bd11-eb323271c137,https://lichenportal.org/portal/collections/individual/index.php?occid=3900367
11.80364,57.59936,GB,GB-0168171,unknown,1000,0,9c3cb34f-3a75-45f6-9954-d652411f02c3,https://lichenportal.org/portal/collections/individual/index.php?occid=3900368
11.78618,57.57552,GB,GB-0168172,unknown,1500,0,b4946300-1f09-444d-8f9e-40b2b6daaf71,https://lichenportal.org/portal/collections/individual/index.php?occid=3900369
12.73392,57.69485,GB,GB-0168173,unknown,750,0,1d258f12-f031-40b7-a660-736156f425b4,https://lichenportal.org/portal/collections/individual/index.php?occid=3900370
12.73392,57.69485,GB,GB-0168174,unknown,750,0,ccf5ce3d-c41e-4927-8575-8dfad1fc18a6,https://lichenportal.org/portal/collections/individual/index.php?occid=3900371
13.13555,57.82059,GB,GB-0168175,unknown,800,0,edfa3a5d-1bfd-45a4-aed9-0e81118e0e35,https://lichenportal.org/portal/collections/individual/index.php?occid=3900372
13.14672961,57.82036469,GB,GB-0168176,unknown,800,0,ebe7f48c-473e-4627-842b-0e418a84fa2f,https://lichenportal.org/portal/collections/individual/index.php?occid=3900373
13.13555,57.82059,GB,GB-0168177,unknown,800,0,3c592b93-53e3-4dcf-b0d4-212f797afb15,https://lichenportal.org/portal/collections/individual/index.php?occid=3900374
11.93079,57.69181,GB,GB-0168178,unknown,13833,0,84ada337-a1e7-410f-88ef-0d0e88db50fa,https://lichenportal.org/portal/collections/individual/index.php?occid=3900375
11.93079,57.69181,GB,GB-0168179,unknown,13833,0,88e1df1e-88a4-444f-9388-528184d98446,https://lichenportal.org/portal/collections/individual/index.php?occid=3900376
11.93079,57.69181,GB,GB-0168180,unknown,13833,0,191e5ebd-8858-47a6-90a1-51ca97d33e6d,https://lichenportal.org/portal/collections/individual/index.php?occid=3900377
12.91061,57.70579,GB,GB-0168181,unknown,9682,0,6751ad0d-5c5a-44f8-a78d-e80c95f7cdad,https://lichenportal.org/portal/collections/individual/index.php?occid=3900378
12.91061,57.70579,GB,GB-0168182,unknown,9682,0,29a0f1d7-e7c2-4ed0-b41b-d91fcba98a4d,https://lichenportal.org/portal/collections/individual/index.php?occid=3900379
12.91061,57.70579,GB,GB-0168183,unknown,9682,0,b04f1c9f-677f-47ec-8643-9720d2498096,https://lichenportal.org/portal/collections/individual/index.php?occid=3900380
12.92135,57.69884,GB,GB-0168184,unknown,500,0,f7d1648f-a911-4a9f-9a77-d50c0d5d8765,https://lichenportal.org/portal/collections/individual/index.php?occid=3900381
12.91061,57.70579,GB,GB-0168185,unknown,9682,0,adaf27df-ae9e-49fc-b1e9-9b12fcf1726a,https://lichenportal.org/portal/collections/individual/index.php?occid=3900382
12.91061,57.70579,GB,GB-0168186,unknown,9682,0,543db2df-df0d-4f8d-a259-3a9bd9320b75,https://lichenportal.org/portal/collections/individual/index.php?occid=3900383
13.33587,58.11645,GB,GB-0168187,unknown,4518,0,7706df12-339e-4eef-9284-7a5b8d179ffd,https://lichenportal.org/portal/collections/individual/index.php?occid=3900384
13.33587,58.11645,GB,GB-0168188,unknown,4518,0,8afda240-b99e-4cf5-b639-8d0f2c8bc092,https://lichenportal.org/portal/collections/individual/index.php?occid=3900385
13.33587,58.11645,GB,GB-0168189,unknown,4518,0,bb884ec8-b353-4c70-b876-7c102b51badf,https://lichenportal.org/portal/collections/individual/index.php?occid=3900386
13.33587,58.11645,GB,GB-0168190,unknown,4518,0,54909e7b-e27b-4273-a305-d4824675ff9a,https://lichenportal.org/portal/collections/individual/index.php?occid=3900387
13.33587,58.11645,GB,GB-0168191,unknown,4518,0,f4bc0001-be36-45c6-a89b-6a75fd8fed29,https://lichenportal.org/portal/collections/individual/index.php?occid=3900388
13.0561,57.69352,GB,GB-0168192,unknown,500,0,7ab02f47-c02c-435c-9933-1f2871d56875,https://lichenportal.org/portal/collections/individual/index.php?occid=3900389
13.75548438,58.40390928,GB,GB-0168193,unknown,5000,0,e3761a34-f802-4d63-8419-634a93bc25b0,https://lichenportal.org/portal/collections/individual/index.php?occid=3900390
13.01309846,57.90705366,GB,GB-0168194,unknown,1000,0,0b1f19e2-0ba6-45c6-ba0d-8997fd2b6b8f,https://lichenportal.org/portal/collections/individual/index.php?occid=3900391
12.86802424,57.74891624,GB,GB-0168195,unknown,1000,0,3985fe01-bc94-49f5-a29c-5adf202cd38f,https://lichenportal.org/portal/collections/individual/index.php?occid=3900392
12.86802424,57.74891624,GB,GB-0168196,unknown,1000,0,31b382f2-4a55-495b-846a-fddca43bacc3,https://lichenportal.org/portal/collections/individual/index.php?occid=3900393
13.90047,58.26107,GB,GB-0168197,unknown,3098,0,2285a8c6-2736-4a3c-9d8e-0b1cee27940d,https://lichenportal.org/portal/collections/individual/index.php?occid=3900394
16.36162,58.51414,GB,GB-0168199,unknown,1000,0,7d70f3f9-7dba-4793-b922-3e36e9632c27,https://lichenportal.org/portal/collections/individual/index.php?occid=3900396
14.15683,58.70709,GB,GB-0168200,unknown,5976,0,6f118d7d-286e-4d05-9e64-e795f33cbe9a,https://lichenportal.org/portal/collections/individual/index.php?occid=3900397
15.72927,59.32125,GB,GB-0168201,unknown,11007,0,41e7fa92-5157-4854-ab18-1d1d27eef1eb,https://lichenportal.org/portal/collections/individual/index.php?occid=3900398
15.7182,59.19452,GB,GB-0168202,unknown,1800,0,ca974bf8-ce1a-46b9-b1f6-67e371db09b3,https://lichenportal.org/portal/collections/individual/index.php?occid=3900399
15.21436,59.27273,GB,GB-0168203,unknown,11608,0,91c1c642-b357-401d-aa48-6b167d9c62b9,https://lichenportal.org/portal/collections/individual/index.php?occid=3900400
15.99302,59.30139,GB,GB-0168204,unknown,9753,0,00c56515-0e06-42de-815f-60dee7062600,https://lichenportal.org/portal/collections/individual/index.php?occid=3900401
15.99302,59.30139,GB,GB-0168205,unknown,9753,0,94554238-e639-4553-a620-724374a768e1,https://lichenportal.org/portal/collections/individual/index.php?occid=3900402
17.58174413,59.8542742,GB,GB-0168206,unknown,0,0,9c35d315-bd7b-4013-858d-01daba9b0a57,https://lichenportal.org/portal/collections/individual/index.php?occid=3900403
17.40675,59.86496,GB,GB-0168207,unknown,6437,0,55ad128b-4e5d-4cc7-b875-6ef0dcaae97f,https://lichenportal.org/portal/collections/individual/index.php?occid=3900404
18.7725,60.17457,GB,GB-0168208,unknown,800,0,7b4d9c7a-5a0c-4f2b-bacc-8048d78f95c8,https://lichenportal.org/portal/collections/individual/index.php?occid=3900405
18.19561,59.28841,GB,GB-0168209,unknown,5870,0,ea2b3419-17fd-4acc-aef5-5102a7f5ddcd,https://lichenportal.org/portal/collections/individual/index.php?occid=3900406
18.19561,59.28841,GB,GB-0168210,unknown,5870,0,5aa1d1a7-0aa0-4246-9909-fce93ffe579b,https://lichenportal.org/portal/collections/individual/index.php?occid=3900407
17.98413,59.33632,GB,GB-0168211,unknown,750,0,958e0839-1041-4ac6-9847-5296d1df75f5,https://lichenportal.org/portal/collections/individual/index.php?occid=3900408
18.82986,59.30136,GB,GB-0168212,unknown,18850,0,509158e0-c0da-4b74-8fb9-43b96a58ec93,https://lichenportal.org/portal/collections/individual/index.php?occid=3900409
19.0526,59.73943,GB,GB-0168213,unknown,21780,0,fb49e012-0ac3-4616-8db3-572b23937f3e,https://lichenportal.org/portal/collections/individual/index.php?occid=3900410
18.84992,59.48964,GB,GB-0168214,unknown,750,0,159c7c8a-7849-40b9-8853-c36db036f70f,https://lichenportal.org/portal/collections/individual/index.php?occid=3900411
18.76392,59.27765,GB,GB-0168215,unknown,2000,0,5c2539c5-8bbf-4964-8468-0664fb7cd75d,https://lichenportal.org/portal/collections/individual/index.php?occid=3900412
19.27577,59.5358,GB,GB-0168216,unknown,750,0,957a97ba-44d4-4962-8899-64b3ca95d0db,https://lichenportal.org/portal/collections/individual/index.php?occid=3900413
18.92385,59.50415,GB,GB-0168217,unknown,500,0,769c377c-ab72-493d-9bb5-7340e2d7d90e,https://lichenportal.org/portal/collections/individual/index.php?occid=3900414
17.35152,59.89003,GB,GB-0168218,unknown,1000,0,9b5eb617-0a4c-4cc2-b215-fb9be68c93ff,https://lichenportal.org/portal/collections/individual/index.php?occid=3900415
17.40675,59.86496,GB,GB-0168219,unknown,6437,0,9e040f13-abe7-40f0-8017-aa069872e153,https://lichenportal.org/portal/collections/individual/index.php?occid=3900416
17.63442,59.86839,GB,GB-0168220,unknown,10732,0,c3c6b092-d744-48dd-983e-e476b1aa512f,https://lichenportal.org/portal/collections/individual/index.php?occid=3900417
17.5321,59.84434,GB,GB-0168221,unknown,500,0,59ac2540-cade-42d5-99ba-e912deba36d8,https://lichenportal.org/portal/collections/individual/index.php?occid=3900418
16.80006,59.60183,GB,GB-0168222,unknown,5294,0,6f6f8d6d-9c6a-4cd8-95f6-172e25e58fe0,https://lichenportal.org/portal/collections/individual/index.php?occid=3900419
14.97913043,59.59238494,GB,GB-0168223,unknown,4000,0,22753ade-9e43-49c0-8783-47fc350c9845,https://lichenportal.org/portal/collections/individual/index.php?occid=3900420
16.60254059,59.59704802,GB,GB-0168224,unknown,800,0,96217e7c-2ee4-4a4f-bd0e-1ca9edb75e8c,https://lichenportal.org/portal/collections/individual/index.php?occid=3900421
